tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat,gps_epoch
16722,M,,,,,,,MARKER,LOG_OPEN,1,sess_001.csv,,0.00
18677,I,-0.0762,0.0854,1.0192,11.83,1.22,0.55,,,,,,
18687,I,-0.0762,0.0854,1.0192,11.83,1.22,0.55,,,,,,
18697,I,-0.0754,0.0815,1.0216,12.38,1.52,2.74,,,,,,
18707,I,-0.0754,0.0815,1.0216,12.38,1.52,2.74,,,,,,
18717,I,-0.0720,0.0800,1.0183,13.54,1.71,1.40,,,,,,
18727,I,-0.0720,0.0800,1.0183,13.54,1.71,1.40,,,,,,
18738,I,-0.0706,0.0804,1.0135,13.35,2.74,-1.65,,,,,,
18748,I,-0.0706,0.0804,1.0135,13.35,2.74,-1.65,,,,,,
18758,I,-0.0729,0.0786,1.0112,14.15,2.50,-2.87,,,,,,
18768,I,-0.0729,0.0786,1.0112,14.15,2.50,-2.87,,,,,,
18778,I,-0.0753,0.0796,1.0111,17.26,1.46,-1.83,,,,,,
18788,I,-0.0753,0.0796,1.0111,17.26,1.46,-1.83,,,,,,
18804,I,-0.0754,0.0872,1.0117,18.17,0.98,0.73,,,,,,
18814,I,-0.0748,0.0929,1.0140,15.49,0.98,2.13,,,,,,
18824,I,-0.0748,0.0929,1.0140,15.49,0.98,2.13,,,,,,
18834,I,-0.0756,0.0907,1.0160,12.62,1.95,1.83,,,,,,
18844,I,-0.0756,0.0907,1.0160,12.62,1.95,1.83,,,,,,
18854,I,-0.0768,0.0856,1.0171,12.07,2.56,0.55,,,,,,
18864,I,-0.0768,0.0856,1.0171,12.07,2.56,0.55,,,,,,
18874,I,-0.0764,0.0828,1.0170,13.66,3.23,0.18,,,,,,
18884,I,-0.0764,0.0828,1.0170,13.66,3.23,0.18,,,,,,
18894,I,-0.0754,0.0824,1.0168,14.70,3.11,0.98,,,,,,
18904,I,-0.0754,0.0824,1.0168,14.70,3.11,0.98,,,,,,
18914,I,-0.0751,0.0802,1.0156,14.02,4.15,2.01,,,,,,
18924,I,-0.0751,0.0802,1.0156,14.02,4.15,2.01,,,,,,
18934,I,-0.0748,0.0775,1.0166,15.12,4.70,1.59,,,,,,
18944,I,-0.0748,0.0775,1.0166,15.12,4.70,1.59,,,,,,
18954,I,-0.0756,0.0803,1.0183,18.72,5.55,-0.73,,,,,,
18964,I,-0.0756,0.0803,1.0183,18.72,5.55,-0.73,,,,,,
18974,I,-0.0771,0.0889,1.0171,19.76,6.16,-3.05,,,,,,
18984,I,-0.0771,0.0889,1.0171,19.76,6.16,-3.05,,,,,,
18994,I,-0.0778,0.0941,1.0134,17.20,5.91,-3.54,,,,,,
19010,I,-0.0802,0.0942,1.0079,14.02,6.46,-2.01,,,,,,
19020,I,-0.0802,0.0942,1.0079,14.02,6.46,-2.01,,,,,,
19030,I,-0.0841,0.0914,1.0004,13.05,4.57,0.24,,,,,,
19040,I,-0.0841,0.0914,1.0004,13.05,4.57,0.24,,,,,,
19050,I,-0.0823,0.0892,0.9984,14.57,2.07,1.89,,,,,,
19060,I,-0.0823,0.0892,0.9984,14.57,2.07,1.89,,,,,,
19070,I,-0.0747,0.0923,1.0070,15.73,0.24,3.72,,,,,,
19080,I,-0.0747,0.0923,1.0070,15.73,0.24,3.72,,,,,,
19090,I,-0.0715,0.0973,1.0184,14.27,0.98,3.54,,,,,,
19100,I,-0.0715,0.0973,1.0184,14.27,0.98,3.54,,,,,,
19110,I,-0.0753,0.1001,1.0232,10.49,0.91,2.32,,,,,,
19120,I,-0.0753,0.1001,1.0232,10.49,0.91,2.32,,,,,,
19130,I,-0.0776,0.0951,1.0203,7.56,0.98,1.40,,,,,,
19140,I,-0.0776,0.0951,1.0203,7.56,0.98,1.40,,,,,,
19150,I,-0.0754,0.0879,1.0146,8.54,0.91,1.22,,,,,,
19160,I,-0.0754,0.0879,1.0146,8.54,0.91,1.22,,,,,,
19170,I,-0.0750,0.0876,1.0111,10.67,1.52,2.01,,,,,,
19180,I,-0.0750,0.0876,1.0111,10.67,1.52,2.01,,,,,,
19190,I,-0.0802,0.0917,1.0112,9.76,2.44,2.62,,,,,,
19200,I,-0.0802,0.0917,1.0112,9.76,2.44,2.62,,,,,,
19216,I,-0.0869,0.0918,1.0132,7.74,1.95,2.68,,,,,,
19227,I,-0.0869,0.0918,1.0132,7.74,1.95,2.68,,,,,,
19237,I,-0.0900,0.0929,1.0125,7.26,1.04,1.59,,,,,,
19247,I,-0.0900,0.0929,1.0125,7.26,1.04,1.59,,,,,,
19257,I,-0.0902,0.0959,1.0089,6.16,0.12,-0.85,,,,,,
19267,I,-0.0902,0.0959,1.0089,6.16,0.12,-0.85,,,,,,
19277,I,-0.0923,0.0985,1.0067,2.26,-0.24,-3.23,,,,,,
19287,I,-0.0923,0.0985,1.0067,2.26,-0.24,-3.23,,,,,,
19297,I,-0.0967,0.0941,1.0078,-1.16,-0.73,-4.15,,,,,,
19307,I,-0.0967,0.0941,1.0078,-1.16,-0.73,-4.15,,,,,,
19317,I,-0.0956,0.0887,1.0088,-2.87,-2.68,-3.11,,,,,,
19327,I,-0.0956,0.0887,1.0088,-2.87,-2.68,-3.11,,,,,,
19339,I,-0.0901,0.0862,1.0114,-2.87,-3.11,-2.26,,,,,,
19349,I,-0.0870,0.0864,1.0137,-3.48,-2.13,-3.96,,,,,,
19359,I,-0.0870,0.0864,1.0137,-3.48,-2.13,-3.96,,,,,,
19369,I,-0.0881,0.0824,1.0157,-4.63,-2.38,-7.50,,,,,,
19379,I,-0.0881,0.0824,1.0157,-4.63,-2.38,-7.50,,,,,,
19396,I,-0.0894,0.0774,1.0167,-2.50,-3.60,-8.90,,,,,,
19406,I,-0.0894,0.0774,1.0167,-2.50,-3.60,-8.90,,,,,,
19416,I,-0.0859,0.0812,1.0171,0.55,-3.96,-9.27,,,,,,
19432,I,-0.0807,0.0889,1.0181,-1.04,-1.59,-10.24,,,,,,
19442,I,-0.0807,0.0889,1.0181,-1.04,-1.59,-10.24,,,,,,
19452,I,-0.0792,0.0913,1.0205,-4.09,1.59,-11.22,,,,,,
19462,I,-0.0792,0.0913,1.0205,-4.09,1.59,-11.22,,,,,,
19472,I,-0.0811,0.0890,1.0211,-5.67,3.17,-13.60,,,,,,
