timestamp,latitude,longitude,speed,satellites,imu_x,imu_y,imu_z,gyro_x,gyro_y,gyro_z,pressure
1768628621.0155804,11.128010666666666,77.1860955,0.28706000000000004,8,-820,-8108,13584,184,-298,122,
1768628621.165824,11.128010333333334,77.18609266666667,0.081488,8,-1496,-8164,13992,277,-245,69,
1768628621.2659438,11.128009,77.1860915,0.050004,8,-1532,-8208,14084,295,-270,108,
1768628621.31812,11.128007833333333,77.18609,0.170384,8,-1444,-8252,14184,277,-241,92,
1768628621.4661493,11.128007,77.1860885,0.077784,8,-1480,-8308,14156,299,-274,64,
1768628621.5664654,11.128006333333333,77.186087,0.096304,8,-1416,-8256,14216,300,-266,70,
1768628621.6663923,11.128005333333334,77.18608566666667,0.155568,8,-1440,-8268,14104,319,-263,51,
1768628621.7820559,11.128005166666666,77.18608416666666,0.057412000000000005,8,-1472,-8248,14180,304,-273,105,
1768628621.8319974,11.128004666666667,77.18608283333333,0.233352,8,-1464,-8240,14128,288,-508,108,
1768628621.9321284,11.128004,77.18608183333333,0.135196,8,-1448,-8272,14076,296,-264,68,
1768628622.0322645,11.128003166666666,77.186081,0.10371200000000001,8,-1488,-8228,14064,295,-283,89,
1768628622.1358316,11.1280025,77.1860785,0.035188000000000004,10,-1060,-8304,14344,292,-275,59,
1768628622.2327635,11.128001833333334,77.1860765,0.042596,10,-1396,-8344,14084,328,-283,101,
1768628622.332663,11.128001166666667,77.18607466666667,0.059264000000000004,10,-1496,-8240,14308,286,-296,50,
1768628622.4327905,11.128000666666667,77.18607316666667,0.059264000000000004,10,-1320,-8320,14024,276,-296,75,
1768628622.5328991,11.128000166666666,77.18607166666666,0.14075200000000002,10,-1316,-8356,14096,300,-254,74,
1768628622.633045,11.127999333333333,77.1860705,0.033336,10,-1376,-8204,14044,285,-19,66,
1768628622.733244,11.127998666666667,77.18606933333334,0.112972,10,-1300,-8236,14108,292,-310,37,
1768628622.846128,11.127998,77.18606833333334,0.035188000000000004,10,-1444,-8268,14068,303,-279,74,
1768628622.9464788,11.127997333333333,77.18606733333333,0.048152,10,-1400,-8216,14168,302,-279,73,
1768628623.0464103,11.127996833333333,77.1860665,0.061116000000000004,10,-1460,-8276,14128,299,-292,80,
1768628623.146522,11.127996166666666,77.18606583333333,0.1389,10,-1424,-8192,14184,290,-282,98,
1768628623.246666,11.127995833333333,77.186065,0.050004,10,-1416,-8284,14160,323,-268,58,
1768628623.3467376,11.1279955,77.18606433333333,0.131492,10,-1452,-8248,14308,332,-294,16,
1768628623.446864,11.127995,77.18606383333334,0.07037600000000001,10,-2032,-7160,16804,611,190,80,
1768628623.547152,11.127994666666666,77.18606333333334,0.077784,10,-1440,-8384,13312,305,-340,90,
1768628623.6471114,11.127994166666667,77.18606283333334,0.057412000000000005,10,-1448,-8296,14140,276,-275,69,
1768628623.7472873,11.127993833333333,77.18606233333334,0.081488,10,-776,-8552,13592,396,21,283,
1768628623.8603697,11.127993333333333,77.18606183333333,0.057412000000000005,10,-1312,-8216,13808,312,-250,95,
1768628623.9604492,11.127993166666666,77.18606133333333,0.274096,10,-1588,-8124,14016,310,-278,64,
1768628624.060565,11.127993,77.186061,0.048152,10,-628,-10236,13168,-66,-356,74,
1768628624.1608038,11.127992833333334,77.1860605,0.300024,10,-1496,-8224,13924,247,-257,97,
1768628624.261098,11.127992666666668,77.18606016666666,0.07408000000000001,10,-1340,-8304,14124,282,-261,87,
1768628624.3609762,11.1279925,77.18606,0.09260000000000002,10,-1336,-8428,14204,271,-264,77,
1768628624.4610803,11.127992333333333,77.18605966666667,0.068524,10,-1584,-8204,14304,330,-243,97,
1768628624.5611773,11.127992166666667,77.1860595,0.04630000000000001,10,-1420,-8092,14004,271,-285,54,
1768628624.6613643,11.127992333333333,77.18605916666667,0.04630000000000001,10,-1432,-8268,14088,310,-322,112,
1768628624.761514,11.127992333333333,77.18605883333333,0.035188000000000004,10,-1468,-8160,14104,296,-253,74,
1768628624.8274655,11.127992333333333,77.18605866666667,0.035188000000000004,10,-1636,-7940,14128,293,-306,59,
1768628624.9247074,11.127992333333333,77.18605833333334,0.042596,10,-1368,-8320,13924,291,-291,62,
1768628625.026234,11.127992333333333,77.18605816666667,0.05556,10,-1480,-7996,14332,338,-241,82,
1768628625.126223,11.127992333333333,77.18605783333334,0.042596,10,-1496,-8296,15068,4,-317,94,
1768628625.2250886,11.127992333333333,77.18605766666667,0.066672,10,-1336,-8244,14308,232,-273,66,
1768628625.326179,11.127992166666667,77.18605733333334,0.162976,10,-1184,-8296,13836,339,-213,115,
1768628625.4253154,11.127992,77.186057,0.127788,10,-1636,-8056,14232,284,-301,54,
1768628625.5253885,11.127991666666667,77.18605683333334,0.025928000000000003,10,-1096,-8444,14080,277,-330,90,
1768628625.6255474,11.127991333333334,77.18605666666667,0.14075200000000002,10,-1372,-8328,14276,395,-212,113,
1768628625.7258441,11.127991166666666,77.1860565,0.035188000000000004,10,-1688,-8112,14392,262,-311,49,
1768628625.841727,11.127990833333333,77.18605633333334,0.161124,10,-1104,-8568,13452,226,-359,13,
1768628625.9415374,11.127990666666667,77.186056,0.144456,10,-1632,-7924,14396,400,-150,127,
1768628626.041647,11.127990333333333,77.18605583333333,0.21298000000000003,10,-1924,-8016,14548,242,-276,101,
1768628626.1417778,11.127990166666667,77.18605583333333,0.283356,10,552,-6316,16648,142,-206,17,
1768628626.2419791,11.12799,77.18605566666666,0.177792,10,-1476,-8412,14120,336,-183,73,
1768628626.3420641,11.127989833333332,77.1860555,0.038892,10,-1688,-8072,14268,258,-318,68,
1768628626.4423623,11.127989666666666,77.18605533333333,0.057412000000000005,10,-1104,-8588,13940,267,-315,90,
1768628626.5422728,11.1279895,77.18605516666666,0.07408000000000001,10,-1388,-8312,14240,367,-164,120,
1768628626.6424,11.127989333333334,77.186055,0.053708000000000006,10,-1668,-7940,14388,288,-314,59,
1768628626.742626,11.127989166666667,77.18605483333333,0.06296800000000001,10,-1496,-8472,14024,287,-318,43,
1768628626.858688,11.127989,77.18605466666666,0.18149600000000002,10,-1468,-8116,14276,338,-215,156,
1768628626.9586823,11.127988833333333,77.1860545,0.068524,10,-1596,-8184,14224,305,-266,51,
1768628627.0589895,11.127988666666667,77.18605433333333,0.19631200000000001,10,-1512,-8204,14184,264,-312,64,
1768628627.1589112,11.1279885,77.18605416666666,0.029632000000000002,10,-1264,-8400,14208,357,-245,106,
1768628627.2591054,11.127988333333333,77.186054,0.24261200000000002,10,-1704,-8328,14304,347,-193,146,
1768628627.3592029,11.127988166666666,77.18605383333333,0.105564,10,-1312,-8280,14176,304,-3,111,
1768628627.4593031,11.127988166666666,77.18605383333333,0.022224,10,-1408,-8264,13932,383,-242,162,
