timestamp,latitude,longitude,speed,satellites,imu_x,imu_y,imu_z,gyro_x,gyro_y,gyro_z,pressure
1768643995.7460368,11.128015,77.186048,0.133344,9,-4168,-7508,13948,316,-219,90,
1768643995.8962216,11.128015666666666,77.1860505,0.144456,9,-4108,-7532,13868,306,-279,30,
1768643995.9965916,11.128016333333333,77.18605183333334,0.12964,9,-4220,-7520,13956,296,-271,54,
1768643996.096455,11.128017,77.18605316666667,0.061116000000000004,9,-4232,-7508,13904,273,-294,83,
1768643996.1965442,11.1280175,77.186054,0.020372,9,-4156,-7580,13860,263,-261,61,
1768643996.2966647,11.128017833333333,77.18605466666666,0.048152,9,-4184,-7456,13944,285,-269,77,
1768643996.3968825,11.128018333333333,77.18605533333333,0.131492,9,-4156,-7492,13924,282,-254,40,
1768643996.509847,11.1280185,77.18605583333333,0.09260000000000002,9,-4124,-7480,13884,288,-287,96,
1768643996.5674708,11.128018833333334,77.18605616666666,0.053708000000000006,9,-4220,-7548,13900,291,-5,83,
1768643996.710265,11.128018833333334,77.18605633333334,0.11482400000000001,9,-4164,-7568,13824,274,-12,38,
1768643996.7674007,11.128018833333334,77.1860565,0.170384,9,-4160,-7492,13900,303,-240,73,
1768643996.8693519,11.128019,77.18605666666667,0.066672,9,-4232,-7440,13904,297,-270,62,
1768643996.9671361,11.128019,77.18605666666667,0.131492,9,-4216,-7496,14076,291,-265,82,
1768643997.0684118,11.128019,77.186057,0.053708000000000006,9,-4120,-7504,13940,259,-279,64,
1768643997.1669993,11.128019,77.18605716666667,0.137048,9,-4188,-7496,13988,296,-262,52,
1768643997.2693186,11.128019166666666,77.18605716666667,0.040744,9,-4200,-7492,13888,266,-276,90,
1768643997.3655844,11.128019166666666,77.18605683333334,0.06482,10,-4204,-7548,13880,304,-500,59,
1768643997.4808958,11.128019166666666,77.18605633333334,0.164828,10,-4168,-7472,14032,315,-292,108,
1768643997.580955,11.128019166666666,77.186056,0.112972,10,-4192,-7592,13612,293,-234,45,
1768643997.681075,11.128019166666666,77.18605566666666,0.11852800000000001,10,-4200,-7496,13868,286,-270,65,
1768643997.781394,11.128019166666666,77.1860555,0.068524,10,-4156,-7448,14012,279,-288,83,
1768643997.881428,11.128019166666666,77.18605533333333,0.012964000000000002,10,-4168,-7532,14012,296,-307,42,
1768643997.981618,11.128019166666666,77.18605516666666,0.11482400000000001,10,-4188,-7552,13980,285,-288,76,
1768643998.0816836,11.128019166666666,77.186055,0.033336,10,-4204,-7540,13844,313,-276,57,
1768643998.1817946,11.128019166666666,77.186055,0.12408400000000001,10,-4240,-7436,13812,301,-500,73,
1768643998.2819374,11.128019,77.186055,0.105564,10,-4204,-7448,13884,283,-2,47,
1768643998.3822448,11.128019,77.18605483333333,0.025928000000000003,10,-4164,-7544,13892,286,-266,71,
1768643998.4981933,11.128019,77.18605466666666,0.274096,10,-4208,-7524,13844,286,-228,65,
1768643998.597989,11.128019,77.18605466666666,0.079636,10,-4180,-7464,13948,272,-281,83,
1768643998.698112,11.128018833333334,77.1860545,0.225944,10,-4216,-7532,13820,301,-251,74,
1768643998.7982671,11.128018833333334,77.18605433333333,0.105564,10,-4136,-7516,13880,280,-253,100,
1768643998.8983526,11.128018833333334,77.18605433333333,0.048152,10,-4204,-7488,13876,301,-272,52,
1768643998.9985607,11.128018833333334,77.18605383333333,0.066672,10,-4176,-7488,13908,321,-265,108,
1768643999.0989282,11.128018833333334,77.18605333333333,0.011112,10,-4184,-7512,13932,316,-278,42,
1768643999.1987731,11.128018833333334,77.18605283333333,0.042596,10,-4200,-7512,13868,312,-261,78,
1768643999.298937,11.128018833333334,77.1860515,0.040744,10,-4168,-7520,13932,290,-230,56,
1768643999.3990335,11.128018666666666,77.1860505,0.035188000000000004,10,-4196,-7524,13864,285,-250,50,
1768643999.514861,11.128018666666666,77.1860495,0.133344,10,-4148,-7548,13912,274,-286,50,
1768643999.570948,11.128018666666666,77.1860485,0.061116000000000004,10,-4236,-7444,13924,268,-226,82,
1768643999.6685135,11.1280185,77.18604766666667,0.042596,10,-4216,-7508,13868,299,-289,79,
1768643999.769321,11.1280185,77.18604683333334,0.077784,10,-4156,-7560,13984,291,-268,60,
1768643999.8684034,11.128018333333333,77.18604616666667,0.096304,10,-4148,-7484,13920,281,-279,98,
1768643999.9658225,11.128018333333333,77.18604533333334,0.07593200000000001,10,-4188,-7544,13908,303,-272,40,
1768644000.0684702,11.128018166666667,77.18604466666666,0.11852800000000001,10,-4212,-7512,13976,290,-249,91,
1768644000.171804,11.128018166666667,77.186044,0.177792,10,-4108,-7440,14032,304,-289,50,
1768644000.2685719,11.128018166666667,77.18604333333333,0.133344,10,-4240,-7472,14016,306,-265,76,
1768644000.3695195,11.128018166666667,77.18604266666667,0.081488,10,-4436,-7216,13096,361,-300,128,
1768644000.4685113,11.128018166666667,77.18604216666667,0.07408000000000001,10,-4300,-7936,13948,264,-239,96,
1768644000.5792093,11.128018,77.1860415,0.04630000000000001,10,-4180,-7624,13920,311,-244,94,
1768644000.679289,11.128018,77.18604133333334,0.044448,10,-4348,-7508,13980,275,-14,74,
1768644000.7794523,11.128018,77.186041,0.116676,10,-4196,-7520,13816,292,-248,89,
1768644000.8795466,11.128018,77.18604066666667,0.085192,10,-4048,-7528,14084,318,-237,79,
1768644000.9797826,11.128018,77.18604016666667,0.066672,10,-4340,-7324,13944,306,-249,78,
1768644001.080105,11.128018,77.18603983333334,0.051856000000000006,10,-4140,-7436,13956,10,-275,41,
1768644001.1800282,11.128018,77.18603966666667,0.14816000000000001,10,-4220,-7544,13928,306,-290,77,
1768644001.280115,11.128018,77.18603916666666,0.105564,10,-3424,-8808,13436,296,-446,63,
1768644001.3802435,11.128018,77.18603883333333,0.135196,10,-4516,-6988,13664,458,-137,79,
1768644001.480417,11.128018,77.1860385,0.08704400000000001,10,-4300,-7916,13868,322,-265,102,
1768644001.59335,11.128018,77.18603816666666,0.07037600000000001,10,-4268,-7312,14268,284,-266,98,
1768644001.6934612,11.128017833333333,77.18603783333333,0.100008,10,-4476,-7524,13832,275,-230,35,
1768644001.7937875,11.128017833333333,77.1860375,0.072228,10,-4328,-7376,13728,243,-313,94,
1768644001.8937075,11.128017833333333,77.18603733333333,0.11482400000000001,10,-4108,-7580,13584,279,-280,53,
1768644001.993926,11.128017833333333,77.186037,0.100008,10,-4244,-7224,14232,302,-217,81,
1768644002.094003,11.128017833333333,77.18603683333333,0.077784,10,-4284,-7364,13920,286,-275,69,
1768644002.1941235,11.128017833333333,77.1860365,0.155568,10,-4104,-7448,13704,245,-268,66,
1768644002.294233,11.128018,77.18603633333333,0.18149600000000002,10,-4264,-7556,14204,289,-279,43,
1768644002.394561,11.128018,77.18603616666667,0.048152,10,-4092,-7252,14436,193,-468,56,
1768644002.4946501,11.128018,77.18603583333334,0.327804,10,-4492,-7680,13928,21,-276,80,
1768644002.6075752,11.128018,77.18603566666667,0.040744,10,-2364,-6748,13416,-38,-424,17,
1768644002.707684,11.128018,77.1860355,0.09260000000000002,10,-4600,-7368,14304,326,-110,240,
1768644002.80787,11.128018,77.18603533333334,0.037040000000000003,10,-4248,-7020,14564,6,-349,35,
1768644002.9079306,11.128018166666667,77.186035,0.057412000000000005,10,-4012,-7860,13852,352,-238,118,
1768644003.0081694,11.128018166666667,77.18603483333334,0.105564,10,-4072,-6892,13404,285,-495,82,
1768644003.1082473,11.128018166666667,77.18603466666667,0.009260000000000001,10,-4272,-7460,14688,181,-216,37,
1768644003.2084625,11.128018166666667,77.1860345,0.033336,10,-4380,-7224,14112,358,-204,34,
1768644003.3085277,11.128018166666667,77.18603433333334,0.08704400000000001,10,-4448,-7124,14128,284,-509,92,
1768644003.4086468,11.128018333333333,77.18603433333334,0.072228,10,-4236,-7396,14028,292,-29,58,
1768644003.508833,11.128018333333333,77.18603416666667,0.035188000000000004,10,-4208,-7660,13944,289,-204,120,
1768644003.5771127,11.128018333333333,77.186034,0.009260000000000001,10,-4288,-7300,13896,332,-15,135,
1768644003.6720152,11.128018333333333,77.18603383333334,0.033336,10,-4412,-7416,13976,299,-274,69,
1768644003.7721436,11.128018333333333,77.18603366666666,0.07037600000000001,10,-4464,-7196,13996,278,-284,8,
1768644003.8724089,11.128018333333333,77.1860335,0.170384,10,-4296,-7492,13824,350,-7,71,
1768644003.972401,11.128018333333333,77.18603333333333,0.24076000000000003,10,-4476,-7216,13976,249,-511,57,
1768644004.072585,11.128018333333333,77.18603316666666,0.170384,10,-4440,-7264,14072,169,-336,-40,
1768644004.1727002,11.128018333333333,77.18603283333333,0.08704400000000001,10,-3956,-7780,13688,123,-317,53,
1768644004.2733414,11.128018166666667,77.18603283333333,0.542636,10,-4216,-7544,13884,370,-201,132,
1768644004.3729227,11.128018333333333,77.18603283333333,0.16668,10,-4660,-7180,13656,219,-304,72,
1768644004.4731967,11.128018166666667,77.18603266666666,0.159272,10,-4088,-7528,13728,277,-312,78,
1768644004.5889447,11.128018166666667,77.1860325,0.094452,10,-4164,-7312,13844,356,-214,138,
1768644004.6889353,11.128018166666667,77.18603233333333,0.14816000000000001,10,-5080,-7532,14040,442,-512,5,
1768644004.7890604,11.128018,77.18603216666666,0.12964,10,-4104,-7472,13952,282,-279,62,
1768644004.889171,11.128018,77.18603216666666,0.051856000000000006,10,-4560,-7536,14412,371,-218,123,
1768644004.9893064,11.128018,77.18603216666666,0.042596,10,-4132,-7360,14028,260,-276,31,
1768644005.0897012,11.128018,77.186032,0.038892,10,-4220,-7596,12968,298,-18,101,
1768644005.1895523,11.128017833333333,77.186032,0.155568,10,-4376,-7320,13872,279,-282,61,
1768644005.2896771,11.128017833333333,77.186032,0.137048,10,-4072,-7524,13604,511,-278,46,
1768644005.3898015,11.128017833333333,77.18603183333333,0.131492,10,-3892,-7580,13792,320,-1,46,
1768644005.4899209,11.128017666666667,77.18603183333333,0.09260000000000002,10,-4364,-7140,13820,302,-257,88,
1768644005.6056616,11.128017666666667,77.18603183333333,0.037040000000000003,10,-4040,-7564,13916,297,-347,59,
1768644005.7056737,11.128017666666667,77.18603183333333,0.02778,10,-4056,-7476,13684,318,-266,123,
1768644005.8059962,11.128017666666667,77.18603183333333,0.12964,10,-3872,-7292,13744,303,-281,85,
1768644005.9059074,11.128017666666667,77.18603183333333,0.06296800000000001,10,-4476,-7736,14368,373,-267,113,
1768644006.0060372,11.128017666666667,77.18603166666666,0.144456,10,-4248,-7372,13748,345,-228,111,
1768644006.106244,11.128017666666667,77.18603166666666,0.033336,10,-4264,-7408,13984,258,-270,63,
1768644006.2063239,11.128017666666667,77.18603166666666,0.131492,10,-4308,-7184,14148,243,-284,32,
1768644006.306442,11.128017666666667,77.18603183333333,0.11482400000000001,10,-4376,-7228,12548,32,-321,141,
1768644006.406758,11.128017666666667,77.18603183333333,0.09074800000000001,10,-4132,-7416,14208,295,-352,103,
1768644006.5066817,11.128017666666667,77.18603183333333,0.14816000000000001,10,-4232,-7312,13576,278,-275,51,
1768644006.6234028,11.128017666666667,77.18603183333333,0.10371200000000001,10,-5392,-7232,13868,347,-246,107,
1768644006.67453,11.128017666666667,77.18603183333333,0.200016,10,-4444,-6964,14040,285,-246,57,
1768644006.7735925,11.128017833333333,77.18603183333333,0.8241400000000001,10,-4248,-7556,13932,270,-329,27,
1768644006.8747149,11.128017666666667,77.18603183333333,0.25187200000000004,10,-6192,-5560,14796,336,-116,-5,
1768644006.9748719,11.128017833333333,77.18603183333333,0.051856000000000006,10,-4244,-7440,13840,358,-243,79,
1768644007.0749137,11.128017833333333,77.18603183333333,0.109268,10,-4348,-7200,13628,287,-297,79,
1768644007.174039,11.128017666666667,77.18603166666666,0.135196,10,-4252,-7376,14132,309,-247,99,
1768644007.2746034,11.128017666666667,77.18603166666666,0.172236,10,-4816,-7216,13988,287,-279,99,
1768644007.3742733,11.128017666666667,77.18603166666666,0.16853200000000002,10,-4264,-7440,13796,267,-285,69,
1768644007.4743285,11.128017666666667,77.1860315,0.21483200000000002,10,-2952,-7620,14092,33,-281,40,
1768644007.5794609,11.128017666666667,77.1860315,0.037040000000000003,10,-4328,-7252,13920,309,-305,63,
1768644007.68863,11.128017666666667,77.1860315,0.12964,10,-4336,-7284,13920,289,-309,81,
1768644007.7885466,11.128017666666667,77.1860315,0.031484000000000005,10,-4252,-7384,14016,365,-248,146,
1768644007.8886623,11.128017666666667,77.18603133333333,0.07593200000000001,10,-4352,-7212,13988,265,-291,51,
1768644007.9887972,11.128017666666667,77.18603133333333,0.018520000000000002,10,-4236,-7412,13844,12,-284,35,
