timestamp,latitude,longitude,speed,satellites,imu_x,imu_y,imu_z,gyro_x,gyro_y,gyro_z,pressure
1768734850.5839405,11.127444166666667,77.18473216666666,108.96427200000001,12,268,-3740,32632,5871,-2371,1807,
1768734851.6125128,11.12726,77.18492016666667,89.542348,12,-23060,-32768,32767,-2128,-6469,-3000,
1768734852.6078172,11.127082,77.18507333333334,89.542348,12,-23060,-32768,32767,-2128,-6469,-3000,
1768734853.6360965,11.126892833333333,77.18516083333333,85.9328,12,-23600,-14252,14848,-11252,-5750,-4335,
1768734854.53171,11.126684166666667,77.18516633333333,92.844464,12,-23600,-14252,14848,-11252,-5750,-4335,
1768734855.6267765,11.126468666666666,77.18509783333333,92.844464,12,26964,32716,-28161,7583,307,-199,
1768734856.5722117,11.126253666666667,77.18497966666666,100.633976,12,13928,12528,-32513,6317,-6146,-1314,
1768734857.617296,11.126044,77.184837,83.615948,12,13928,12528,-32513,6317,-6146,-1314,
1768734858.5797703,11.125870166666667,77.18469566666667,72.07243199999999,12,13928,12528,-32513,6317,-6146,-1314,
1768734859.6579907,11.125744666666666,77.184553,63.44581600000001,12,255,-1392,-32764,-6234,-4452,-839,
1768734860.6695411,11.125678833333334,77.18440116666666,57.304584000000006,12,255,-1392,-32764,-6234,-4452,-839,
1768734861.6820889,11.1256895,77.18425533333334,66.02194800000001,12,255,-1392,-32764,-6234,-4452,-839,
1768734862.6773732,11.125781333333334,77.18412833333333,66.02194800000001,12,255,-1392,-32764,-6234,-4452,-839,
1768734863.6725342,11.125936333333334,77.18403633333334,74.97822000000001,12,-484,9408,-32768,-9247,-7519,758,
1768734864.6346729,11.126134833333333,77.18398733333333,94.481632,12,-26608,19548,-17200,3810,4048,-1934,
1768734865.6300771,11.126363833333333,77.18396866666667,94.481632,12,-26608,19548,-17200,3810,4048,-1934,
1768734866.5924406,11.126612,77.18396483333333,107.330808,12,6336,3268,28927,-4898,-8546,1749,
1768734867.5876698,11.1268765,77.18396466666667,113.716504,12,6336,3268,28927,-4898,-8546,1749,
1768734868.6161668,11.127157166666667,77.18396683333333,113.716504,12,-32560,7220,-9980,-6059,-3525,268,
1768734869.6114295,11.127452333333334,77.18397316666666,119.07063600000002,12,-24372,-2049,-32512,-10526,-2417,1895,
1768734870.6067877,11.127758333333333,77.1839825,126.41011200000001,12,-32700,20444,-25344,-7975,-3624,-28,
1768734871.6352649,11.128073,77.183996,126.41011200000001,12,-32700,20444,-25344,-7975,-3624,-28,
1768734872.5311484,11.128396833333333,77.18401616666667,130.39561600000002,12,-16092,-1256,32724,-8072,-4883,2334,
1768734873.5263612,11.128727833333333,77.1840465,135.06080400000002,12,24104,18680,-9217,3545,-1922,2470,
1768734874.5221407,11.1290635,77.184084,135.06080400000002,12,11968,27948,32528,11216,173,283,
1768734875.5499659,11.129382833333333,77.18411316666666,105.55288800000001,12,11612,-25408,32512,-5022,-3700,1736,
1768734876.5285976,11.129662833333333,77.1841145,93.11856,12,11612,-25408,32512,-5022,-3700,1736,
1768734877.5240166,11.129899166666666,77.184062,93.11856,12,11612,-25408,32512,-5022,-3700,1736,
1768734878.4861064,11.130092666666666,77.18395566666666,82.110272,12,3572,23524,-20480,-6911,-5294,-1878,
1768734879.5814018,11.130247166666667,77.18381366666667,76.254248,12,3572,23524,-20480,-6911,-5294,-1878,
1768734880.5431786,11.130342833333334,77.183643,76.254248,12,3572,23524,-20480,-6911,-5294,-1878,
1768734881.572106,11.130359833333333,77.18346666666666,68.779576,12,1120,23320,511,9338,-1474,-2266,
1768734882.5341287,11.130296,77.183309,68.779576,12,1120,23320,511,9338,-1474,-2266,
1768734883.6625485,11.130174333333333,77.18319616666666,66.262708,12,15180,6716,-10240,-11863,-2196,-1779,
1768734884.657783,11.130010333333333,77.1831405,79.97676799999999,12,-18872,-3220,-4609,12585,4746,-1619,
1768734885.7355533,11.129818,77.183148,79.97676799999999,12,-18872,-3220,-4609,12585,4746,-1619,
1768734886.6817484,11.1296115,77.183214,89.705324,12,-22172,-28720,32684,-6422,365,794,
1768734887.660424,11.1293895,77.18330933333333,98.631964,12,-4620,-17752,32540,-3057,-1217,431,
1768734888.705193,11.1291485,77.1834105,113.718356,12,-21184,-10264,32767,6244,2670,2017,
1768734889.6671972,11.128882833333334,77.1834985,119.44288800000001,12,-21184,-10264,32767,6244,2670,2017,
1768734890.696022,11.128595166666667,77.1835655,123.31912400000002,12,-21184,-10264,32767,6244,2670,2017,
1768734891.69126,11.128292166666666,77.18361366666667,123.31912400000002,12,-21184,-10264,32767,6244,2670,2017,
1768734892.6865282,11.127977666666666,77.18364833333334,127.27684800000002,12,-9776,-19384,32520,-84,-5375,-1391,
1768734893.7485,11.127652,77.183672,131.143824,12,18044,6884,-13057,8350,-252,-2246,
1768734894.6442995,11.127316833333333,77.18368516666666,134.394084,12,11120,-14524,20991,2634,-3296,-2295,
1768734895.722272,11.126974833333334,77.1836915,139.424116,12,-18792,-7488,-9648,-952,4262,-420,
1768734896.7510958,11.1266265,77.18369366666667,133.384744,12,-18792,-7488,-9648,-952,4262,-420,
1768734897.6468081,11.1262865,77.18369466666667,116.559324,12,-18792,-7488,-9648,-952,4262,-420,
1768734898.6915586,11.125980666666667,77.18369433333334,116.559324,12,-18792,-7488,-9648,-952,4262,-420,
1768734899.6869016,11.125712,77.18369183333333,90.533168,12,-4932,14876,-32652,-11397,-7551,2347,
1768734900.6821954,11.125476333333333,77.18366983333334,77.89512,12,-4932,14876,-32652,-11397,-7551,2347,
