timestamp,lat,lon,speed_kmh,sats,alt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
162040.20,10.002141,76.379265,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162040.30,10.002142,76.379265,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162040.40,10.002142,76.379265,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162040.50,10.002142,76.379265,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162040.60,10.002142,76.379265,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162040.70,10.002141,76.379265,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162040.80,10.002142,76.379265,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162040.90,10.002142,76.379265,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162041.00,10.002142,76.379265,0.41,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162041.20,10.002142,76.379265,0.35,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162041.30,10.002142,76.379265,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162041.40,10.002142,76.379265,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162041.50,10.002142,76.379265,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162041.60,10.002142,76.379265,0.27,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162041.70,10.002142,76.379265,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162041.80,10.002142,76.379265,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162041.90,10.002142,76.379265,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162042.00,10.002142,76.379265,0.27,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162042.10,10.002142,76.379265,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162042.20,10.002142,76.379265,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162042.30,10.002142,76.379265,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162042.40,10.002142,76.379265,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162042.50,10.002142,76.379265,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162042.60,10.002142,76.379265,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162042.70,10.002142,76.379265,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162042.80,10.002142,76.379265,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162042.90,10.002142,76.379265,0.28,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162043.00,10.002142,76.379265,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162043.10,10.002142,76.379265,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162043.20,10.002142,76.379265,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162043.30,10.002142,76.379265,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162043.40,10.002142,76.379265,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162043.50,10.002142,76.379265,0.30,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162043.60,10.002142,76.379265,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162043.70,10.002142,76.379265,0.23,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162043.80,10.002142,76.379265,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162043.90,10.002142,76.379265,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162044.00,10.002142,76.379265,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162044.10,10.002142,76.379265,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162044.20,10.002142,76.379265,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162044.30,10.002142,76.379265,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162044.40,10.002142,76.379265,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162044.50,10.002142,76.379265,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162044.60,10.002142,76.379265,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162044.70,10.002142,76.379265,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162044.80,10.002142,76.379265,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162044.90,10.002142,76.379265,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162045.00,10.002142,76.379265,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162045.10,10.002142,76.379265,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162045.20,10.002142,76.379265,0.29,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162045.30,10.002142,76.379265,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162045.40,10.002142,76.379265,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162045.50,10.002142,76.379265,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162045.60,10.002142,76.379265,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162045.70,10.002143,76.379265,0.31,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162045.80,10.002143,76.379257,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162045.90,10.002143,76.379265,0.27,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162046.00,10.002143,76.379257,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162046.10,10.002143,76.379257,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162046.20,10.002143,76.379257,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162046.30,10.002143,76.379257,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162046.40,10.002143,76.379257,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162046.50,10.002143,76.379257,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162046.60,10.002143,76.379257,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162046.70,10.002143,76.379257,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162046.80,10.002143,76.379257,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162046.90,10.002143,76.379257,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162047.00,10.002143,76.379257,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162047.10,10.002143,76.379257,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162047.20,10.002143,76.379257,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162047.30,10.002143,76.379257,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162047.40,10.002143,76.379257,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162047.50,10.002143,76.379257,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162047.60,10.002143,76.379257,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162047.70,10.002143,76.379257,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162047.80,10.002143,76.379257,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162047.90,10.002143,76.379257,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162048.00,10.002143,76.379257,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162048.10,10.002143,76.379257,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162048.20,10.002143,76.379257,0.22,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162048.30,10.002143,76.379257,0.23,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162048.40,10.002143,76.379257,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162048.50,10.002143,76.379257,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162048.60,10.002143,76.379257,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162048.70,10.002143,76.379257,0.32,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162048.80,10.002143,76.379257,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162048.90,10.002143,76.379257,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162049.00,10.002143,76.379257,0.02,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162049.10,10.002143,76.379257,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162049.20,10.002143,76.379257,0.22,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162049.30,10.002143,76.379257,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162049.40,10.002143,76.379257,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162049.50,10.002143,76.379257,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162049.60,10.002143,76.379257,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162049.70,10.002143,76.379257,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162049.80,10.002143,76.379257,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162049.90,10.002143,76.379257,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162050.00,10.002143,76.379257,0.29,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162050.10,10.002143,76.379257,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162050.20,10.002143,76.379257,0.22,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162050.30,10.002143,76.379257,0.38,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162050.40,10.002143,76.379257,0.22,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162050.50,10.002143,76.379257,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162050.60,10.002143,76.379257,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162050.70,10.002143,76.379257,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162050.80,10.002143,76.379257,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162050.90,10.002143,76.379257,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162051.00,10.002143,76.379257,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162051.10,10.002143,76.379257,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162051.20,10.002143,76.379257,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162051.30,10.002143,76.379257,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162051.40,10.002143,76.379257,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162051.50,10.002143,76.379257,0.27,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162051.60,10.002143,76.379257,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162051.70,10.002143,76.379257,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162051.80,10.002143,76.379257,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162051.90,10.002143,76.379257,0.25,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162052.00,10.002143,76.379257,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162052.10,10.002143,76.379257,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162052.20,10.002143,76.379257,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162052.30,10.002143,76.379257,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162052.40,10.002143,76.379257,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162052.50,10.002143,76.379257,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162052.60,10.002143,76.379257,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162052.70,10.002143,76.379257,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162052.80,10.002143,76.379257,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162052.90,10.002142,76.379257,0.34,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162053.00,10.002142,76.379257,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162053.10,10.002142,76.379257,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162053.20,10.002142,76.379257,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162053.30,10.002142,76.379250,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162053.40,10.002142,76.379250,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162053.50,10.002142,76.379250,0.32,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162053.60,10.002142,76.379250,0.29,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162053.70,10.002142,76.379250,0.27,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162053.80,10.002142,76.379250,0.01,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162053.90,10.002142,76.379250,0.35,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162054.00,10.002142,76.379250,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162054.10,10.002142,76.379250,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162054.20,10.002142,76.379250,0.32,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162054.30,10.002142,76.379250,0.01,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162054.40,10.002142,76.379250,0.27,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162054.50,10.002142,76.379250,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162054.60,10.002142,76.379250,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162054.70,10.002142,76.379250,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162054.80,10.002142,76.379250,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162054.90,10.002142,76.379250,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162055.00,10.002142,76.379250,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162055.10,10.002142,76.379250,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162055.20,10.002142,76.379250,0.29,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162055.30,10.002142,76.379250,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162055.40,10.002142,76.379250,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162055.50,10.002142,76.379250,0.02,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162055.60,10.002142,76.379250,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162055.70,10.002142,76.379250,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162055.80,10.002142,76.379250,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162055.90,10.002142,76.379250,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162056.00,10.002142,76.379250,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162056.10,10.002142,76.379250,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162056.20,10.002142,76.379250,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162056.30,10.002142,76.379250,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162056.40,10.002142,76.379250,0.02,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162056.50,10.002142,76.379250,0.27,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162056.60,10.002142,76.379250,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162056.70,10.002142,76.379250,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162056.80,10.002142,76.379250,0.22,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162056.90,10.002142,76.379250,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162057.00,10.002142,76.379250,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162057.10,10.002142,76.379250,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162057.20,10.002142,76.379250,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162057.30,10.002142,76.379250,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162057.40,10.002142,76.379250,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162057.50,10.002142,76.379250,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162057.60,10.002142,76.379250,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162057.70,10.002142,76.379250,0.45,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162057.80,10.002142,76.379250,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162057.90,10.002142,76.379250,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162058.00,10.002142,76.379250,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162058.10,10.002142,76.379250,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162058.20,10.002142,76.379250,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162058.30,10.002142,76.379250,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162058.40,10.002142,76.379250,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162058.50,10.002142,76.379250,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162058.60,10.002142,76.379250,0.23,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162058.70,10.002142,76.379250,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162058.80,10.002142,76.379250,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162058.90,10.002142,76.379250,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162059.00,10.002142,76.379250,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162059.10,10.002142,76.379250,0.23,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162059.20,10.002142,76.379250,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162059.30,10.002142,76.379250,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
162059.40,10.002142,76.379250,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
