gps_time,lat,lon,alt,speed,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,vbat
1773118635.22300,10.00134,76.3793,47.2,16.63,0.0356,-0.0510,1.1212,-1.10,3.35,-2.26,0.29
1773118635.32400,10.00134,76.3793,47.2,16.79,0.3728,-0.0005,1.2841,-0.12,7.38,-3.41,0.31
1773118635.42400,10.00133,76.3793,47.2,17.06,0.4237,-0.0204,1.2274,1.04,-0.98,-2.68,0.32
1773118635.52500,10.00133,76.3793,47.1,18.97,0.6289,0.0269,0.8828,7.32,6.65,-2.50,0.37
1773118635.62400,10.00132,76.3793,47.1,17.35,0.1444,0.0164,0.9639,2.99,4.21,-1.10,0.38
1773118636.72500,10.00132,76.3793,47.1,18.84,0.4910,0.1644,0.9598,10.98,-0.79,-0.06,0.38
1773118636.82500,10.00131,76.3793,47.0,18.53,-0.1705,0.1047,0.9899,6.65,-2.01,2.13,0.30
1773118636.92500,10.00131,76.3793,46.8,18.52,0.1547,0.0823,1.0516,6.52,-1.28,3.90,0.37
1773118636.02400,10.00131,76.37931,46.7,19.75,-0.0106,-0.0682,0.8855,-1.10,2.74,5.24,0.36
1773118636.12400,10.0013,76.37931,46.6,19.26,0.0282,0.0415,1.1030,1.83,3.72,6.59,0.31
1773118636.22500,10.0013,76.37931,46.5,19.04,0.4111,0.0728,1.2021,0.85,0.49,5.43,0.34
1773118636.32500,10.00129,76.37931,46.5,19.38,0.4985,0.0201,1.1848,-1.95,-1.34,6.04,0.29
1773118636.42500,10.00129,76.37932,46.4,19.52,0.5820,0.0356,0.8422,1.59,-2.68,5.85,0.41
1773118636.52500,10.00128,76.37932,46.3,19.12,0.3165,0.0417,0.9813,-2.68,11.71,6.52,0.40
1773118636.62400,10.00128,76.37932,46.3,19.65,0.4878,-0.0024,1.1954,-2.93,-9.70,6.34,0.32
1773118637.72400,10.00128,76.37932,46.3,18.84,0.4716,-0.0662,0.9409,-2.99,-1.40,5.06,0.38
1773118637.82400,10.00127,76.37933,46.2,19.79,0.7762,0.0380,0.8993,-1.77,1.77,4.21,0.36
1773118637.92400,10.00127,76.37933,46.1,18.40,0.6552,0.1918,1.0234,1.22,5.00,3.72,0.24
1773118637.02500,10.00126,76.37933,46.0,18.49,0.3052,0.0654,0.9198,-5.18,9.09,3.90,0.37
1773118637.12600,10.00126,76.37933,46.0,18.08,0.5504,-0.0397,0.9242,-8.72,-4.15,3.96,0.28
1773118637.22600,10.00126,76.37933,46.0,16.90,0.3591,0.1376,0.9067,0.12,-5.61,3.41,0.43
1773118637.32600,10.00125,76.37933,45.9,16.64,0.4036,0.0112,1.0006,-4.51,-7.26,0.73,0.35
1773118637.42500,10.00125,76.37933,45.9,15.69,0.4508,0.0735,1.0931,-2.01,-7.07,0.30,0.34
1773118637.52600,10.00124,76.37933,45.8,15.62,0.3861,-0.0538,0.8687,-7.93,-4.02,-1.65,0.38
1773118637.63300,10.00124,76.37934,45.7,14.69,0.4998,-0.0184,1.1022,-3.78,-1.22,-1.89,0.40
1773118638.72600,10.00124,76.37934,45.7,14.22,0.4984,0.0250,0.9058,-0.37,3.78,-3.48,0.32
1773118638.82600,10.00124,76.37934,45.7,13.93,0.2479,-0.0536,0.9230,-2.74,5.61,-4.94,0.42
1773118638.92600,10.00123,76.37934,45.6,13.62,0.2524,0.0559,0.8303,5.37,1.04,-4.45,0.36
1773118638.02500,10.00123,76.37935,45.6,12.85,-0.1519,0.0544,0.9364,1.59,1.59,-4.63,0.39
1773118638.12500,10.00123,76.37935,45.5,13.22,0.4802,0.0604,0.9170,3.66,5.91,-3.48,0.30
1773118638.22500,10.00122,76.37935,45.4,12.63,0.3911,0.0302,1.0576,0.67,-4.45,-0.55,0.32
1773118638.32500,10.00122,76.37935,45.4,11.61,0.9375,0.2229,1.5223,7.74,18.78,-1.65,0.40
1773118638.42500,10.00122,76.37935,45.4,11.88,-0.3519,0.1008,0.3234,2.38,-8.29,3.05,0.30
1773118638.52700,10.00122,76.37935,45.3,11.66,0.4406,0.2834,1.3837,5.73,6.22,2.68,0.37
1773118638.62600,10.00121,76.37935,45.3,11.53,0.4199,-0.0082,1.1560,-3.41,-0.67,3.66,0.29
1773118639.72600,10.00121,76.37936,45.2,11.23,0.0229,0.0865,0.9128,-0.24,-3.35,4.39,0.32
1773118639.82600,10.00121,76.37936,45.3,11.34,0.2769,0.0297,0.9519,-2.87,-10.30,5.98,0.36
1773118639.92600,10.00121,76.37936,45.2,11.27,0.4733,0.0121,0.0789,-2.26,21.16,4.33,0.38
1773118639.02500,10.0012,76.37936,45.1,9.93,0.0558,0.2227,0.8708,3.60,9.94,5.00,0.49
1773118639.12500,10.0012,76.37936,45.1,10.31,0.0791,-0.0659,0.9604,-7.20,12.99,7.56,0.35
1773118639.22500,10.0012,76.37936,45.1,10.07,0.3673,0.0059,1.2664,-6.77,1.59,6.83,0.45
1773118639.32500,10.0012,76.37936,45.2,10.75,0.1176,0.0648,1.2188,-2.26,-6.77,5.79,0.32
1773118639.42500,10.0012,76.37936,45.2,10.36,0.0946,0.0458,0.8871,-0.06,-12.44,3.48,0.26
1773118639.52600,10.00119,76.37936,45.3,11.02,0.1570,-0.0350,0.8365,-5.06,-7.56,2.01,0.29
1773118639.62500,10.00119,76.37936,45.1,10.18,0.4797,0.0315,1.1731,-4.51,0.00,0.73,0.41
1773118640.72500,10.00119,76.37937,45.1,10.90,0.3141,0.0452,0.7379,-1.40,-12.01,1.28,0.37
1773118640.82500,10.00119,76.37937,45.0,10.48,0.1620,0.0765,0.8319,0.91,-7.68,0.18,0.38
1773118640.92600,10.00118,76.37937,45.0,10.52,0.4408,0.1060,1.2419,-0.12,-7.38,-1.65,0.40
1773118640.02600,10.00118,76.37937,44.9,12.14,0.3851,0.1088,1.3772,-3.48,-5.00,-2.44,0.45
1773118640.12500,10.00118,76.37937,44.8,10.69,0.4182,0.0372,0.9531,-4.51,-14.27,-3.54,0.31
1773118640.22500,10.00118,76.37937,44.7,10.87,0.3274,-0.0237,0.8596,-3.23,-13.90,-5.73,0.35
1773118640.32500,10.00117,76.37938,44.7,10.48,0.5552,-0.0002,0.7247,-0.06,-6.65,-9.02,0.40
1773118640.42500,10.00117,76.37938,44.6,9.58,0.1864,0.0391,1.0432,3.11,1.52,-12.26,0.30
1773118640.52600,10.00117,76.37938,44.6,9.40,0.4731,0.1489,0.8873,7.38,1.59,-10.61,0.43
1773118640.62600,10.00117,76.37938,44.5,10.30,0.5005,0.1550,1.0760,4.45,-1.59,-7.13,0.38
1773118641.72600,10.00117,76.37938,44.4,9.39,0.4874,0.0444,0.9464,1.46,-1.71,-4.39,0.39
1773118641.82500,10.00117,76.37938,44.3,8.04,0.3718,0.0653,0.9681,1.95,-5.43,-3.17,0.35
1773118641.92500,10.00116,76.37939,44.3,7.82,0.3732,-0.0007,1.0538,-0.85,-2.74,-2.74,0.40
1773118641.02500,10.00116,76.37939,44.2,8.73,0.3918,0.0699,1.0388,2.01,1.65,-2.07,0.29
1773118641.12500,10.00116,76.37939,44.1,7.09,0.4128,-0.0112,0.8380,1.52,0.73,-2.20,0.36
1773118641.22600,10.00116,76.37939,44.1,6.12,0.4697,0.0620,0.9047,2.07,-1.83,-3.84,0.33
1773118641.32600,10.00116,76.37939,44.0,6.07,0.5264,0.0870,0.9518,0.61,-4.57,-4.15,0.40
1773118641.42600,10.00116,76.37939,44.0,5.33,0.3784,0.0353,0.6754,-0.43,-3.96,-2.62,0.35
1773118641.52600,10.00115,76.37939,44.0,5.06,0.3494,0.0211,0.8008,0.12,-0.55,-2.56,0.35
1773118641.62500,10.00115,76.37939,43.9,4.68,0.4950,0.0654,0.8785,0.30,-2.80,-2.01,0.34
1773118642.72500,10.00115,76.37939,43.9,3.54,0.6351,0.0695,0.8658,0.24,-4.51,-0.49,0.30
1773118642.82600,10.00115,76.37939,43.8,3.02,0.8333,0.0452,0.9172,0.98,-11.16,0.43,0.38
1773118642.92700,10.00115,76.37939,43.9,1.77,0.2991,0.0483,1.0984,1.89,2.32,-0.91,0.34
1773118642.02600,10.00115,76.37939,43.8,0.84,0.4044,0.0817,0.8254,2.13,8.05,-0.73,0.36
1773118642.12600,10.00115,76.37939,43.7,0.64,0.1722,0.0251,0.9069,0.55,9.70,-0.91,0.33
1773118642.22700,10.00115,76.37939,43.7,0.26,0.2041,0.1320,1.0663,2.87,2.99,-0.73,0.37
1773118642.32600,10.00115,76.37939,43.7,0.48,0.2848,0.1326,1.0361,0.67,-0.55,0.06,0.48
1773118642.42700,10.00115,76.37939,43.6,0.49,0.3313,0.1058,0.9370,-0.55,-0.43,-0.06,0.28
1773118642.52700,10.00115,76.37939,43.6,0.41,0.2980,0.0912,1.1394,-1.65,-0.61,0.00,0.36
1773118642.62700,10.00115,76.37939,43.5,0.61,0.3135,0.0822,1.1090,-0.43,-0.30,-0.06,0.32
1773118643.72000,10.00115,76.37939,43.5,0.61,0.2666,0.0718,0.9944,0.00,1.46,-0.06,0.38
1773118643.82600,10.00115,76.37939,43.5,0.39,0.3323,0.0684,0.9017,0.67,0.30,-0.18,0.33
1773118643.92600,10.00115,76.37939,43.4,0.29,0.2532,0.0461,0.9128,-0.79,1.34,-0.30,0.35
1773118643.02600,10.00115,76.37939,43.3,0.13,0.2871,0.0021,0.7202,-1.28,0.18,-0.30,0.32
1773118643.12600,10.00115,76.37939,43.3,0.26,0.3202,0.0992,0.8934,1.77,1.22,-0.37,0.37
1773118643.22700,10.00115,76.37939,43.3,0.08,0.2059,0.1125,0.9928,1.10,1.10,-0.24,0.40
1773118643.32600,10.00115,76.37939,43.2,0.09,0.3567,0.0826,0.9302,0.43,-0.06,-0.30,0.33
1773118643.42600,10.00115,76.37939,43.1,0.16,0.3077,0.0656,0.9413,-0.18,0.30,-0.18,0.37
1773118643.52700,10.00115,76.37939,43.1,0.37,0.3192,0.0753,1.0128,0.85,-1.59,-0.18,0.42
1773118643.62600,10.00115,76.37939,43.0,0.06,0.3265,0.0930,1.0146,2.07,0.18,-0.55,0.36
1773118644.72700,10.00115,76.37939,43.0,0.14,0.1943,0.0997,0.8979,1.71,1.46,-0.37,0.37
1773118644.82700,10.00115,76.37939,42.9,0.34,0.3351,0.1045,0.9071,2.20,0.24,-0.61,0.35
1773118644.92600,10.00115,76.37939,42.9,0.28,0.2655,0.0864,0.8923,-0.55,1.22,-0.37,0.32
1773118644.02700,10.00115,76.37939,42.9,0.17,0.3112,0.0470,0.8182,-1.28,-0.73,-0.12,0.38
1773118644.12600,10.00115,76.37939,42.8,0.17,0.2760,0.1265,1.0137,0.73,0.67,0.12,0.33
1773118644.22700,10.00115,76.37939,42.8,0.08,0.2808,0.0951,0.9365,0.61,0.79,-0.49,0.34
1773118644.32600,10.00115,76.37939,42.8,0.26,0.3193,0.1393,1.1417,2.44,-0.30,-0.55,0.28
1773118644.42600,10.00115,76.37939,42.8,0.27,0.3783,0.1295,0.9890,0.67,-0.43,-0.06,0.30
1773118644.52700,10.00115,76.37939,42.7,0.36,0.2242,0.1251,1.0557,0.30,0.30,-0.06,0.28
1773118644.63300,10.00115,76.37939,42.7,0.15,0.2595,0.1300,1.0040,1.71,0.61,0.00,0.42
1773118645.72700,10.00115,76.3794,42.7,0.22,0.2981,0.1144,0.9263,-0.73,1.28,-0.18,0.29
1773118645.82800,10.00116,76.3794,42.6,0.54,0.2894,0.1112,1.0098,-2.26,-0.55,0.12,0.45
1773118645.92800,10.00116,76.3794,42.6,0.17,0.3029,0.0991,0.9384,-2.56,0.43,0.18,0.45
1773118645.02700,10.00116,76.3794,42.5,0.33,0.3135,0.1252,0.9832,-1.16,0.55,0.18,0.34
1773118645.12700,10.00116,76.3794,42.4,0.36,0.3140,0.1387,1.1665,0.12,-0.49,0.18,0.40
1773118645.22700,10.00116,76.3794,42.4,0.17,0.2347,0.0739,1.0059,-2.50,1.59,-0.12,0.29
1773118645.32800,10.00116,76.3794,42.4,0.46,0.2079,0.0326,0.8481,-3.84,2.01,0.24,0.32
1773118645.42800,10.00116,76.3794,42.3,0.14,0.2118,0.1147,1.0240,-1.34,0.91,0.30,0.38
1773118645.52900,10.00116,76.3794,42.3,0.42,0.1807,0.1102,0.8235,-2.87,3.05,0.24,0.28
1773118645.62800,10.00116,76.3794,42.3,0.90,0.2123,0.1222,0.9741,-2.99,0.43,0.43,0.32
1773118646.72900,10.00116,76.3794,42.2,0.74,0.1681,0.0480,0.9343,-6.89,3.17,0.55,0.37
1773118646.82800,10.00116,76.3794,42.2,1.39,0.1455,0.0222,0.7966,-8.35,2.62,0.49,0.33
1773118646.92800,10.00116,76.3794,42.2,1.27,0.1046,0.0824,1.0229,-5.55,4.88,-0.06,0.41
1773118646.02800,10.00115,76.3794,42.1,1.80,0.1464,0.0328,0.8829,-6.83,1.71,-0.24,0.44
1773118646.12900,10.00115,76.3794,42.1,2.04,0.1956,0.0879,1.1019,-4.09,-1.77,0.30,0.35
1773118646.22800,10.00115,76.3794,42.0,2.76,0.1436,0.0011,0.8939,-6.46,-1.04,-0.85,0.33
1773118646.32800,10.00115,76.3794,42.0,3.17,0.1050,-0.0327,0.6953,-10.37,0.61,-3.35,0.37
1773118646.42800,10.00115,76.3794,41.9,3.29,0.0923,0.0459,0.8392,-9.33,-1.04,-7.74,0.37
1773118646.52900,10.00115,76.3794,41.9,3.67,0.1746,0.1022,1.1676,-5.79,-1.77,-12.74,0.40
1773118646.62800,10.00115,76.3794,41.9,3.35,0.2262,0.0627,0.9712,-6.34,3.17,-18.54,0.27
1773118647.72800,10.00115,76.3794,41.8,3.32,0.2699,-0.0154,0.9067,-6.10,7.44,-21.34,0.41
1773118647.82800,10.00115,76.3794,41.8,3.73,0.2749,0.0847,1.2251,-5.43,4.15,-21.16,0.39
1773118647.92800,10.00115,76.3794,41.8,4.71,0.0599,-0.0233,0.7271,-13.78,5.00,-20.12,0.31
1773118647.02800,10.00115,76.3794,41.7,4.73,0.2548,-0.0186,1.3007,-9.70,10.37,-21.52,0.26
1773118647.12900,10.00115,76.3794,41.7,3.98,0.0918,0.1072,0.9457,-6.04,3.54,-24.82,0.28
1773118647.22900,10.00115,76.3794,41.6,5.35,0.1683,-0.0314,0.8149,-12.32,8.29,-27.13,0.33
1773118647.32800,10.00114,76.3794,41.7,5.62,0.1835,0.0728,1.0271,-10.24,12.44,-28.05,0.40
1773118647.42800,10.00114,76.3794,41.6,6.11,-0.0184,-0.0590,1.1263,-12.38,10.06,-30.00,0.39
1773118647.53000,10.00114,76.3794,41.5,6.30,0.2693,-0.0104,0.8790,-8.11,9.88,-39.09,0.35
1773118647.62800,10.00114,76.3794,41.5,5.87,-0.2087,0.3074,1.2458,1.95,11.22,-45.98,0.39
1773118648.72900,10.00114,76.3794,41.5,6.88,-0.2198,0.0923,1.0834,-0.12,2.74,-35.61,0.34
1773118648.82900,10.00114,76.3794,41.4,6.92,-0.3116,0.0356,0.9193,0.49,6.52,-27.87,0.41
1773118648.92800,10.00113,76.3794,41.4,8.53,0.3215,0.1246,0.7930,-11.04,-2.44,-20.73,0.32
1773118648.02900,10.00113,76.3794,41.4,8.39,0.4752,-0.0321,1.0732,-15.49,-5.49,-12.93,0.37
1773118648.12900,10.00113,76.37939,41.5,8.68,-0.6465,0.0306,0.6184,-8.54,-7.74,-18.90,0.29
1773118648.22900,10.00113,76.37939,41.5,9.09,0.1200,-0.0281,0.8774,-14.09,-1.83,-22.26,0.37
1773118648.32900,10.00113,76.37939,41.5,10.12,-0.6405,0.1044,0.8076,-1.46,-0.79,-25.00,0.40
1773118648.42900,10.00113,76.37939,41.5,11.01,0.1569,-0.0188,1.4128,-4.94,5.30,-28.48,0.44
1773118648.53000,10.00112,76.37939,41.5,11.47,-0.2717,0.0975,0.7587,0.06,-2.50,-24.82,0.32
1773118648.63000,10.00112,76.37939,41.4,12.40,-0.2531,0.0626,0.9503,-10.61,8.96,-27.62,0.42
1773118649.72900,10.00112,76.37939,41.4,13.20,-0.2063,-0.0103,1.3785,-0.12,8.96,-26.77,0.30
1773118649.82900,10.00112,76.37939,41.3,13.65,0.1455,0.0845,0.7389,10.06,-3.11,-23.29,0.38
1773118649.92900,10.00111,76.37938,41.3,14.42,-0.3199,0.0665,0.9741,5.61,-1.34,-22.50,0.35
1773118649.02900,10.00111,76.37938,41.4,15.71,-0.3093,0.1630,0.8239,9.88,-8.11,-16.65,0.36
1773118649.12900,10.00111,76.37937,41.4,16.55,-0.2095,0.0714,1.2679,6.89,0.12,-10.43,0.39
1773118649.23000,10.00111,76.37937,41.4,16.95,-0.3027,0.1993,0.9244,9.57,4.94,-7.93,0.33
1773118649.32900,10.0011,76.37936,41.5,19.82,-0.5548,0.1073,0.9318,1.10,-1.22,-6.34,0.20
1773118649.42900,10.0011,76.37936,41.4,20.18,-0.5527,0.1554,1.2130,7.01,-7.50,-7.80,0.35
1773118649.53100,10.0011,76.37936,41.4,20.98,-0.2792,0.0497,0.8021,2.68,1.04,-8.60,0.33
1773118649.63000,10.0011,76.37936,41.7,20.55,-0.1033,0.1270,0.9766,10.61,4.82,-10.61,0.37
1773118650.73000,10.00109,76.37935,41.6,22.13,-0.1445,-0.0226,1.0585,4.39,-0.30,-9.57,0.50
1773118650.82900,10.00109,76.37934,41.7,25.06,-0.2217,0.1628,1.0967,16.77,2.56,-7.20,0.46
1773118650.92900,10.00109,76.37933,41.6,26.53,-0.1270,0.1329,1.2373,14.63,5.91,-8.23,0.34
1773118650.02900,10.00108,76.37933,41.5,27.99,-0.0503,0.1091,1.1456,15.30,3.60,-5.30,0.46
1773118650.13000,10.00108,76.37933,41.4,29.82,-0.0405,0.0287,0.5989,12.56,3.54,-2.44,0.39
1773118650.22900,10.00108,76.37932,41.5,31.09,-0.3090,0.3191,0.7974,10.43,-1.10,2.74,0.32
1773118650.32900,10.00107,76.37931,41.4,31.65,0.0331,0.0713,0.9854,2.56,-3.17,7.80,0.29
1773118650.42900,10.00107,76.3793,41.3,33.27,-0.4222,0.1764,1.1921,1.71,10.43,8.48,0.42
1773118650.53000,10.00106,76.3793,41.3,33.28,-0.1829,0.1016,1.0801,-3.84,10.98,8.41,0.35
1773118650.62900,10.00106,76.37929,41.3,34.23,0.0040,-0.0101,1.0660,-8.11,-1.77,5.24,0.45
1773118651.73000,10.00105,76.37928,41.3,33.82,-0.0819,-0.1469,0.9100,-6.77,-6.04,2.87,0.39
1773118651.83000,10.00105,76.37927,41.3,34.26,-0.1371,0.0184,1.0046,-8.17,-3.29,3.54,0.34
1773118651.92900,10.00105,76.37926,41.3,35.00,-0.1278,0.0973,0.9951,0.43,1.04,3.48,0.37
1773118651.03000,10.00104,76.37926,41.3,35.01,0.1688,-0.0475,0.6505,-3.84,-3.48,2.26,0.32
1773118651.12900,10.00104,76.37925,41.3,35.16,0.0405,-0.0079,1.1267,-2.13,4.21,1.34,0.51
1773118651.22900,10.00103,76.37924,41.2,36.14,0.3488,0.0391,0.8450,0.00,-0.30,0.73,0.39
1773118651.33000,10.00103,76.37923,41.2,36.32,0.1515,0.0350,1.0656,-0.73,4.09,1.04,0.39
1773118651.43000,10.00102,76.37923,41.2,35.86,0.1522,0.1143,0.7954,0.67,-2.87,2.01,0.36
1773118651.53000,10.00102,76.37922,41.2,36.46,-0.1863,0.0138,0.9561,-3.78,14.15,2.07,0.33
1773118651.62900,10.00101,76.37921,41.1,36.66,0.2334,0.0397,0.9570,-0.18,11.89,2.38,0.36
1773118652.73000,10.00101,76.3792,41.2,35.41,0.0311,0.0348,1.1567,-6.10,3.84,2.80,0.48
1773118652.82900,10.001,76.3792,41.2,35.80,0.1979,0.0154,0.9105,-11.71,-0.73,3.17,0.39
1773118652.92900,10.001,76.37919,41.2,36.08,0.1180,0.0316,1.1438,-10.85,0.67,1.52,0.39
1773118652.03000,10.00099,76.37918,41.2,36.49,0.2623,0.0844,1.0491,-9.02,2.01,0.12,0.30
1773118652.13000,10.00099,76.37917,41.2,36.16,0.1610,0.0930,1.1399,-10.18,0.24,-1.59,0.34
1773118652.23000,10.00098,76.37917,41.2,36.10,0.2803,0.0439,0.9858,-10.24,-1.16,-2.99,0.32
1773118652.32900,10.00098,76.37916,41.1,36.64,0.1609,-0.0236,0.8044,-9.15,-2.62,-4.21,0.32
1773118652.42900,10.00097,76.37915,41.2,35.73,0.3226,0.0221,1.1027,-2.20,-0.18,-4.82,0.39
1773118652.53000,10.00097,76.37914,41.2,36.28,0.4063,0.0275,0.7521,-0.30,-8.11,-4.39,0.40
1773118652.63000,10.00097,76.37914,41.2,36.58,0.3042,0.0791,0.9155,1.77,-3.05,-4.33,0.45
1773118653.73000,10.00096,76.37913,41.2,35.68,0.4218,0.0604,0.6353,-3.29,-3.05,-3.60,0.38
1773118653.83000,10.00096,76.37912,41.2,36.02,-0.0275,0.0193,1.3444,-4.33,2.62,-4.33,0.29
1773118653.92900,10.00095,76.37911,41.1,36.49,0.3883,0.0728,1.1304,-5.37,0.67,-3.96,0.31
1773118653.03000,10.00095,76.3791,41.1,35.85,-0.0131,0.0800,0.9988,-1.59,3.23,-5.67,0.38
1773118653.12900,10.00094,76.3791,41.1,35.61,0.4434,0.1967,1.0426,-7.20,1.59,-5.24,0.37
1773118653.22900,10.00094,76.37909,41.0,35.53,0.2183,0.0988,0.8008,-7.32,-2.32,-5.91,0.20
1773118653.33000,10.00093,76.37908,41.0,36.19,0.3148,0.0710,1.1981,-0.85,3.60,-7.50,0.28
1773118653.42900,10.00093,76.37907,41.0,35.70,0.5068,0.0096,1.0243,0.00,-2.38,-6.83,0.43
1773118653.53000,10.00093,76.37907,41.0,35.36,0.0612,0.0214,0.9615,6.10,-7.44,-7.74,0.26
1773118653.63000,10.00092,76.37906,41.0,35.91,-0.1361,0.0085,0.9860,0.85,0.24,-6.10,0.37
1773118654.73000,10.00092,76.37905,41.0,35.91,0.3477,0.0177,1.0302,6.71,2.87,-3.96,0.45
1773118654.83000,10.00092,76.37904,41.0,35.17,0.0653,0.0781,0.8392,-6.71,-2.99,-0.49,0.32
1773118654.92900,10.00091,76.37904,41.0,35.46,-0.0032,0.0823,0.9730,-7.26,1.22,-1.10,0.34
1773118654.02900,10.00091,76.37903,41.0,35.61,0.3551,0.1533,1.1178,-5.67,-0.06,-0.49,0.40
1773118654.13000,10.00091,76.37902,41.0,34.85,0.3394,0.1141,0.8138,-7.44,-3.17,-2.68,0.39
1773118654.22900,10.0009,76.37901,41.1,34.95,-0.2592,-0.0120,0.9355,-16.83,7.32,-6.77,0.32
1773118654.32900,10.0009,76.379,41.1,35.36,-1.0752,0.0886,0.7021,-14.45,19.45,-9.27,0.39
1773118654.42900,10.0009,76.37899,41.1,34.29,-1.0514,0.6184,1.0184,12.56,21.77,-11.65,0.30
1773118654.53700,10.00089,76.37898,41.0,34.87,-0.6664,0.2230,1.5609,4.39,12.50,-11.59,0.45
1773118654.63000,10.00089,76.37897,41.1,35.24,0.2543,0.3307,0.7706,2.62,7.62,-14.76,0.49
1773118655.72900,10.00089,76.37897,41.0,35.39,-0.4430,-0.1785,1.0438,-5.55,19.70,-15.55,0.49
1773118655.83000,10.00088,76.37896,41.0,35.08,-0.5422,-0.1588,1.2489,4.27,7.26,-12.80,0.33
1773118655.93000,10.00088,76.37895,41.1,35.24,0.0538,0.0197,0.5751,13.60,0.55,-11.40,0.26
1773118655.03000,10.00088,76.37894,41.0,35.94,0.0358,0.0735,1.2971,8.48,2.01,-10.55,0.37
1773118655.12900,10.00088,76.37894,40.9,35.18,0.4742,0.0262,0.6039,7.13,-4.15,-8.90,0.46
1773118655.23000,10.00087,76.37892,41.0,37.37,0.1984,-0.0179,0.8384,7.44,2.56,-7.87,0.27
1773118655.33000,10.00087,76.37891,41.0,36.30,0.0713,0.1667,1.3652,16.22,8.41,-5.67,0.39
1773118655.42900,10.00087,76.37891,40.9,36.92,0.1704,0.0396,1.1227,10.85,4.09,-3.29,0.45
1773118655.53000,10.00087,76.3789,40.9,36.99,0.0278,0.1552,0.8361,11.95,1.83,-0.67,0.32
1773118655.62900,10.00087,76.37889,40.9,37.79,0.3850,0.1248,1.0134,4.94,-0.49,-0.55,0.33
1773118656.72900,10.00086,76.37888,41.0,38.30,0.5874,0.1783,1.0236,6.59,-4.39,-0.67,0.33
1773118656.82900,10.00086,76.37887,40.9,38.30,0.2311,0.2087,1.1624,5.79,1.04,-0.30,0.39
1773118656.92900,10.00086,76.37886,40.8,38.13,0.5082,0.0323,0.8541,-0.06,-5.43,0.73,0.21
1773118656.02900,10.00086,76.37885,40.9,38.48,0.1780,0.1194,1.1156,-0.06,-2.62,0.24,0.44
1773118656.12900,10.00086,76.37884,40.8,37.19,0.4713,0.1094,0.7841,-2.80,1.22,0.24,0.44
1773118656.23000,10.00085,76.37883,40.8,36.99,0.1696,0.0592,1.0248,-7.44,2.80,0.49,0.36
1773118656.33000,10.00085,76.37882,40.8,36.73,0.2797,-0.0247,0.9668,-7.01,-0.98,-0.55,0.37
1773118656.42900,10.00085,76.37881,40.7,36.28,0.2095,0.0659,0.9501,-2.74,5.18,-4.57,0.64
1773118656.53100,10.00085,76.37881,40.6,35.57,0.2650,0.0740,1.0721,-2.87,-0.61,-3.66,0.37
1773118656.63100,10.00085,76.3788,40.6,36.03,0.3890,0.0718,0.9098,-0.30,-0.73,-3.96,0.35
1773118657.73100,10.00085,76.37878,40.5,34.93,0.4409,0.0042,0.9015,-2.99,-2.26,-3.48,0.33
1773118657.83100,10.00084,76.37878,40.5,35.23,0.3571,0.1046,0.9983,4.15,3.05,-3.96,0.45
1773118657.93000,10.00084,76.37877,40.4,35.81,0.4928,-0.0077,1.1389,1.34,-3.29,-4.09,0.33
1773118657.03100,10.00084,76.37876,40.4,33.95,0.5468,0.0105,0.7936,-1.34,-2.80,-3.41,0.31
1773118657.13100,10.00084,76.37875,40.4,35.18,0.5619,0.0653,0.8882,1.95,-2.44,-3.48,0.27
1773118657.23100,10.00084,76.37875,40.3,34.63,0.3969,0.1066,0.8754,4.21,1.16,-4.09,0.35
1773118657.33100,10.00084,76.37874,40.2,34.41,0.5176,0.1007,0.9167,6.28,0.61,-4.76,0.41
1773118657.43000,10.00084,76.37873,40.2,33.68,0.6031,0.0350,0.8113,0.91,-0.43,-1.89,0.41
1773118657.53100,10.00084,76.37872,40.2,33.47,0.3986,0.0514,0.9835,1.89,4.63,-1.46,0.32
1773118657.63700,10.00084,76.37871,40.1,32.96,0.5259,0.0455,0.7443,0.61,0.79,-0.30,0.37
1773118658.73000,10.00083,76.3787,40.0,32.24,0.6116,0.0042,1.1901,-3.17,-1.77,-1.16,0.35
1773118658.83000,10.00083,76.37869,40.0,31.88,0.2738,0.0610,1.0382,2.07,-1.59,-1.16,0.32
1773118658.93100,10.00083,76.37868,40.0,30.58,0.4240,-0.0046,0.8190,-1.04,-5.24,-2.99,0.34
1773118658.03100,10.00083,76.37868,40.0,30.90,0.2052,0.0973,1.0156,2.87,-3.66,-2.44,0.34
1773118658.13000,10.00083,76.37867,39.9,30.57,0.3544,0.0092,0.9429,0.49,-3.60,-2.74,0.41
1773118658.23100,10.00083,76.37867,39.9,29.57,0.3727,-0.0009,0.7952,3.48,-1.04,-3.41,0.37
1773118658.33000,10.00083,76.37866,39.8,28.82,0.3055,0.0691,0.9424,5.73,-0.24,-3.17,0.35
1773118658.43000,10.00083,76.37865,39.8,28.44,0.1472,-0.0382,1.1934,5.24,5.00,-2.87,0.35
1773118658.53200,10.00083,76.37865,39.8,28.92,-0.3522,0.1660,0.7543,18.17,5.61,-0.79,0.40
1773118658.63000,10.00083,76.37864,39.7,26.85,-0.3273,-0.1859,0.8578,2.13,6.71,0.06,0.42
1773118659.73100,10.00082,76.37863,39.7,29.98,-0.2242,-0.1112,0.8875,5.67,6.34,2.20,0.34
